start,end,rq_time,request_id
29820,23649,62956.34,1085
3408,41677,63026.12,1086
11854,24181,63028.33,1087
13822,20431,63035.31,1088
2776,21989,63048.85,1089
2262,31039,63084.25,1090
41504,39945,63100.29,1091
92,25299,63147.39,1092
22384,21203,63159.01,1093
35164,8013,63190.31,1094
2830,17175,63200.42,1095
24184,11455,63232.95,1096
19906,38585,63250.35,1097
2772,28053,63260.78,1098
13540,42127,63273.38,1099
5364,1829,63374.9,1100
9022,28705,63436.95,1101
638,34317,63556.11,1102
42050,18833,63596.24,1103
28728,24031,63621.92,1104
3762,7387,63714.46,1105
14606,5563,63814.92,1106
2284,41125,63820.44,1107
19262,33919,63865.51,1108
33166,9801,63894.69,1109
27766,8015,63970.73,1110
10448,9871,63978.57,1111
29948,33213,63981.2,1112
29968,36275,64078.33,1114
30490,26633,64292.07,1115
18350,7377,64372.9,1116
8136,2545,64473.55,1117
36480,22547,64607.08,1118
16218,36433,64614.69,1119
28610,31039,64646.74,1120
7678,8863,64649.85,1121
41754,93,64664.82,1122
4788,31039,64754.09,1123
39270,5655,64762.15,1124
12394,22801,64831.33,1125
12850,10255,64916.46,1126
2860,36955,65009.93,1127
3574,32635,65124.13,1128
24884,23759,65202.12,1129
22924,14279,65295.99,1130
29284,32643,65317.51,1131
23880,17175,65398.52,1132
34560,30099,65416.32,1133
30642,28707,65491.7,1134
27940,38019,65513.55,1135
32312,11185,65630.08,1136
2860,21125,65730.15,1137
2400,26745,65921.75,1138
5640,3343,65923.3,1139
6062,22927,65989.62,1140
35850,26691,66076.78,1141
11070,591,66090.87,1142
23232,14279,66122.58,1143
35374,14279,66173.79,1144
26278,14637,66202.06,1145
4916,40831,66317.87,1146
26254,40017,66341.7,1147
37702,31039,66360.21,1148
27114,28711,66377.79,1149
27756,30085,66395.62,1150
41106,26597,66408.37,1151
34734,31039,66465.09,1152
19762,21181,66493.0,1153
19906,24239,66512.87,1154
11498,12119,66672.84,1156
23086,20311,66687.59,1157
34896,19357,66689.71,1158
16954,18411,66710.94,1159
19906,9123,66756.14,1160
6472,29069,66757.9,1161
27766,31803,66789.96,1162
35438,31039,66796.64,1163
22974,22809,66924.78,1164
3370,17575,66949.07,1165
35882,2069,66958.47,1166
28742,13859,66999.65,1167
27456,16981,67003.38,1168
28802,16961,67096.71,1169
35440,27069,67122.48,1170
10090,33377,67172.26,1171
18054,28403,67176.1,1172
10728,14111,67310.77,1173
6470,11379,67314.2,1174
7690,511,67343.52,1175
22812,3469,67370.86,1176
35850,15911,67578.71,1177
35418,22547,67596.25,1178
16278,33359,67637.06,1179
3856,27443,67641.52,1180
19906,40645,67766.68,1181
264,30089,67842.68,1182
23086,4245,67857.74,1183
1978,31039,67877.58,1184
15534,31039,67898.89,1185
662,14967,67900.29,1186
41114,34767,67980.16,1187
2860,20655,67992.64,1188
2642,27713,68000.39,1189
640,39513,68074.5,1190
41550,18857,68222.07,1191
28548,22547,68231.49,1192
28838,18573,68346.99,1193
41704,29381,68368.44,1194
35570,22055,68420.4,1195
2860,20205,68452.04,1196
20450,11009,68459.49,1197
23542,4501,68546.58,1198
39270,24169,68585.0,1199
21122,14337,68601.52,1200
32152,9257,68815.2,1201
28496,23087,68822.46,1202
37086,32235,68853.8,1203
36924,23665,68902.95,1204
23760,641,68905.41,1205
658,511,68934.54,1206
11504,2617,68994.92,1207
1214,7711,68995.78,1208
4606,25035,69009.28,1209
33626,13937,69031.29,1210
19894,24797,69089.38,1211
20428,3391,69154.66,1212
3484,35291,69179.6,1213
29748,2603,69216.88,1214
24320,29495,69246.27,1215
37640,2401,69277.94,1216
41942,18409,69295.48,1217
17550,5735,69311.08,1218
34560,40245,69317.83,1219
10516,28967,69335.22,1220
7622,37487,69393.04,1221
38454,41007,69491.48,1222
31554,12437,69492.36,1223
35850,35969,69506.94,1224
2860,21969,69526.53,1225
23406,11875,69533.87,1226
12784,18863,69687.68,1227
42030,17227,69697.39,1228
35570,22055,69706.88,1229
36570,1261,69792.61,1230
36270,7459,69798.38,1231
35800,37657,69812.67,1232
24880,31039,69815.55,1233
32152,7757,69824.69,1234
16376,379,69864.16,1235
19064,7053,69935.48,1236
22056,13895,69940.12,1237
39270,29377,69970.56,1238
7358,31039,69980.62,1239
3648,8033,70041.03,1240
13818,14279,70070.75,1241
26394,26523,70080.69,1242
19632,31039,70082.73,1243
39476,17371,70096.91,1244
12846,31039,70189.86,1245
254,20585,70298.79,1246
13446,41387,70301.46,1247
23516,37501,70353.63,1248
25094,14045,70367.79,1249
14880,1703,70375.6,1250
23924,7923,70431.19,1251
39270,20431,70481.38,1252
39270,29723,70506.61,1253
24088,7101,70558.09,1254
3314,24997,70655.01,1255
28724,24025,70706.18,1256
21500,37623,70707.31,1257
33622,19923,70710.83,1258
1110,24847,70721.19,1259
40810,2065,70724.7,1260
40224,26355,70725.49,1261
8182,32677,70776.64,1262
15030,1305,70781.34,1263
34368,17175,70857.62,1265
236,36953,70876.02,1266
42060,17999,71010.49,1267
9308,29701,71048.95,1268
30362,10751,71086.74,1269
4518,40095,71182.71,1270
732,36923,71183.0,1271
19906,645,71205.51,1272
9434,31293,71224.92,1273
37904,30343,71331.61,1274
37094,12081,71331.61,1275
9650,41327,71374.81,1276
26474,35435,71403.94,1277
19906,2893,71430.9,1278
6654,16225,71441.26,1279
9434,31293,71516.04,1280
13818,14279,71575.82,1281
35210,22967,71578.46,1282
10472,3773,71579.8,1283
728,15557,71627.47,1284
658,511,71633.96,1285
11552,23087,71645.41,1286
19316,19383,71652.53,1287
23540,21631,71678.32,1288
30158,40267,71678.94,1289
38874,31039,71736.34,1290
23944,31687,71751.21,1291
9814,28709,71762.61,1292
464,35129,71823.4,1293
24100,29923,71829.37,1294
10742,28011,71965.33,1295
4198,40377,71996.49,1296
23086,23657,72059.48,1297
32384,30015,72193.31,1298
6104,30057,72194.1,1299
23664,399,72249.9,1300
22434,39005,72254.37,1301
21788,12961,72321.3,1302
27424,3305,72328.5,1303
5672,5789,72338.79,1304
16862,26273,72390.4,1305
26296,22975,72391.97,1306
24100,22809,72490.87,1307
23622,11787,72517.92,1308
25364,6161,72564.14,1309
6046,13883,72601.65,1310
19614,3993,72642.72,1311
33212,41273,72736.14,1312
18574,40969,72769.4,1313
33628,19977,72782.09,1314
10264,25031,72876.07,1315
16636,31715,72922.07,1316
6436,10777,72983.99,1317
41242,23993,73007.75,1318
31778,18575,73092.54,1319
24392,30043,73108.6,1320
9550,30347,73118.74,1321
38714,17197,73165.41,1322
13028,2401,73220.3,1323
22068,28709,73327.24,1324
7922,22819,73357.18,1325
7922,22819,73357.18,1326
19906,19303,73360.91,1327
6340,37647,73378.94,1328
16580,30149,73398.34,1329
16638,14741,73405.42,1330
31514,2009,73415.44,1331
38348,15683,73433.34,1332
35850,7873,73443.85,1333
22546,3471,73491.48,1334
14872,37919,73503.38,1335
12722,10711,73509.25,1336
10728,31723,73510.9,1337
27328,24483,73541.13,1338
5642,2401,73544.57,1339
26680,3295,73571.21,1340
42050,5957,73674.32,1341
88,36341,73685.04,1342
19906,29453,73694.74,1343
22692,15537,73698.63,1344
9224,40149,73745.07,1345
42050,27777,73805.39,1346
42050,35831,73930.94,1347
1580,26859,73934.58,1348
35850,15161,73968.49,1349
7330,7927,74025.73,1350
2992,1343,74046.98,1351
9762,4521,74155.59,1352
28308,11133,74156.36,1353
22810,385,74200.34,1354
38920,41191,74224.8,1355
17230,21513,74264.61,1356
23870,39111,74288.26,1357
42050,15373,74312.38,1358
27336,7583,74313.89,1359
12366,38671,74331.28,1360
9110,22443,74358.84,1361
11864,30491,74368.0,1362
39270,26825,74414.09,1363
29006,27953,74426.2,1364
18410,3699,74592.88,1365
8258,32083,74705.63,1366
38826,31039,74706.57,1367
19078,31883,74788.97,1368
39752,3377,74789.0,1369
21010,31039,74925.83,1370
5686,32101,74969.76,1371
32108,35533,75044.61,1372
28250,24027,75101.63,1373
18826,38037,75241.46,1374
12904,2401,75274.2,1375
9474,2275,75298.14,1376
32636,14279,75325.85,1377
23594,11545,75425.55,1378
32152,28133,75439.73,1379
15076,14729,75534.36,1380
8298,18641,75595.84,1381
11578,7877,75753.17,1382
32376,21039,75816.69,1383
29032,14279,75822.74,1384
12886,15701,75829.54,1385
16506,21213,75841.8,1386
17266,37429,75845.36,1387
220,509,75848.81,1388
41944,23129,75932.42,1389
7218,4313,75941.84,1390
22710,29795,75981.06,1391
9154,42063,75984.06,1392
29090,15951,75990.67,1393
15314,17053,76005.33,1394
6366,29297,76061.0,1395
28192,7443,76070.24,1396
40832,4917,76098.34,1397
21004,24471,76104.13,1398
3558,3541,76235.15,1399
14780,22547,76235.41,1400
37942,33235,76278.06,1401
38582,1153,76320.5,1402
27244,1003,76416.69,1403
40660,4445,76433.27,1404
23520,647,76574.63,1405
35992,667,76578.96,1406
29148,32761,76590.77,1407
29148,32761,76590.77,1408
10158,31129,76594.57,1409
10158,31129,76594.57,1410
33730,11949,76598.5,1411
23086,33545,76618.83,1412
29730,22793,76687.01,1413
39270,36933,76766.43,1414
39720,40259,76817.37,1415
22546,6667,76948.91,1416
22546,6667,76948.91,1417
22546,35849,76966.24,1418
17356,25001,76966.62,1419
38208,25329,76974.44,1420
14582,38715,76975.63,1421
32262,35849,77010.83,1422
40150,32585,77132.1,1423
11964,12321,77255.0,1424
6330,31039,77282.89,1425
22212,37631,77322.1,1426
25070,30569,77337.26,1427
4652,14367,77422.42,1428
10728,30291,77483.68,1429
19906,24907,77550.1,1430
20860,35101,77557.32,1431
12306,5649,77583.74,1432
1652,8773,77627.3,1433
24934,40253,77648.58,1434
3776,23649,77728.37,1435
17650,31039,77807.58,1436
3320,31039,77841.49,1437
11760,5833,77869.7,1438
27338,23087,77919.03,1439
28548,22547,77949.12,1440
31836,42063,78060.04,1441
31836,42063,78060.04,1442
31650,17717,78119.34,1443
2860,38415,78172.87,1444
40688,34803,78220.0,1445
21030,15879,78316.6,1446
31782,6265,78352.6,1447
4576,31771,78400.37,1448
22918,31039,78480.61,1449
35850,1349,78499.76,1450
31690,26955,78564.18,1452
19906,38437,78589.69,1453
7468,27005,78594.36,1454
17838,729,78672.58,1455
40148,29735,78675.64,1456
12354,7931,78681.25,1457
17830,29981,78711.74,1458
39720,14279,78756.58,1459
2860,35849,78822.11,1460
650,14379,78873.42,1461
25792,30347,78918.41,1462
38008,3597,78937.81,1463
6340,13809,78940.47,1464
7550,23087,78941.14,1465
35850,15703,78985.14,1466
42050,35803,79010.04,1467
3408,16667,79103.73,1468
17598,19089,79154.23,1469
13606,6253,79330.05,1470
20894,31039,79338.9,1471
13468,41387,79339.98,1472
15460,17731,79462.46,1473
16804,22547,79531.0,1474
17946,9461,79541.13,1475
4452,20891,79566.89,1476
21056,1731,79611.38,1477
36570,27767,79612.06,1478
9768,27221,79617.98,1479
24964,14279,79650.0,1480
17206,14279,79660.19,1481
25084,10061,79662.22,1482
38710,13347,79666.29,1483
29752,40315,79748.61,1484
31844,30409,79818.97,1485
37380,40555,79922.65,1486
42050,5619,79925.71,1487
24752,33923,79948.49,1488
32636,22547,80051.37,1489
37382,10157,80059.49,1490
27778,42063,80062.02,1491
34842,2401,80105.07,1492
38392,23087,80106.51,1493
15486,31039,80110.63,1494
28800,17061,80215.78,1495
39816,39721,80281.5,1496
19906,38431,80286.74,1497
25728,3663,80295.58,1498
18698,36579,80329.62,1499
11814,3385,80357.31,1500
652,15265,80369.83,1501
17574,9687,80386.06,1502
6532,24089,80417.34,1503
17596,24163,80432.78,1504
31430,6111,80455.57,1505
37216,24179,80508.68,1506
37216,24179,80508.68,1507
9510,10437,80522.86,1508
41952,23087,80538.36,1509
37534,36121,80538.8,1510
32152,7739,80563.94,1511
18166,24277,80573.27,1512
26152,7925,80588.89,1513
35850,36565,80590.11,1514
8216,17175,80639.66,1515
27526,33389,80647.2,1516
14842,2861,80648.14,1517
18364,31039,80695.42,1518
20534,2685,80744.8,1519
29256,3803,80779.64,1520
28230,14279,80831.22,1521
23086,1683,80845.89,1522
19622,36121,80866.83,1523
19078,8691,80886.01,1524
34062,33561,80897.67,1525
36732,42063,80943.42,1526
17428,16669,80978.4,1527
22546,34779,81003.57,1528
2634,8017,81037.5,1529
2634,8017,81037.5,1530
33214,33629,81048.22,1531
7344,1707,81060.73,1532
41936,1099,81072.83,1533
32620,7867,81075.19,1534
3384,40249,81078.14,1535
22082,2393,81096.82,1536
14022,5497,81127.77,1537
19906,15967,81189.37,1538
21588,5135,81242.7,1539
31436,6457,81262.39,1540
33606,35429,81275.35,1541
32114,12715,81275.35,1542
8384,8323,81342.01,1543
29364,7607,81409.08,1544
41922,31039,81539.07,1545
21584,13423,81592.51,1546
37268,31039,81628.31,1547
9768,22547,81676.76,1548
12104,31039,81705.05,1549
38772,19615,81705.79,1550
32742,16575,81775.9,1551
33630,41229,81779.73,1552
13476,21737,81789.22,1553
21068,10729,81828.28,1554
36320,27037,81920.27,1556
28838,40641,81946.15,1557
2734,31039,81967.72,1558
976,31039,81986.09,1559
15962,14279,81997.13,1560
32070,19683,82011.09,1561
24146,31797,82061.74,1562
3008,23665,82087.13,1563
40166,22547,82146.61,1564
3618,21797,82148.33,1565
19566,14279,82250.69,1566
32376,2565,82271.9,1567
37662,7299,82274.97,1568
3664,2861,82327.31,1569
34582,34581,82413.66,1570
3690,2633,82472.71,1571
28038,31435,82480.46,1572
26392,5563,82509.9,1573
19906,16435,82529.45,1574
19906,16435,82529.45,1575
14778,31039,82554.6,1576
36410,28045,82578.21,1577
36410,28045,82578.21,1578
20534,26763,82592.69,1579
32152,22063,82602.49,1580
21720,33547,82641.02,1581
26072,32307,82683.56,1582
23696,23665,82724.76,1583
22546,6293,82738.07,1584
29148,12307,82762.9,1585
20534,16077,82794.47,1586
7086,16301,82801.6,1587
7086,16301,82801.6,1588
15610,2401,82824.8,1589
2400,34563,83146.93,1590
29716,31039,83171.81,1591
23516,13343,83187.88,1592
16770,25769,83211.12,1593
11682,26207,83254.62,1594
24114,18407,83320.25,1595
39000,22967,83405.15,1596
3560,8719,83416.29,1597
27772,42063,83431.81,1598
32108,25219,83561.06,1599
2202,22547,83621.41,1600
20696,3759,83624.89,1601
35252,11947,83673.74,1602
13004,22547,83738.28,1603
27544,36121,83769.1,1604
10728,2305,83791.94,1605
3704,27447,83876.02,1606
29382,42063,83878.06,1607
33754,33909,83890.06,1608
3408,15015,84014.53,1609
37860,4287,84028.62,1610
33396,15833,84111.11,1611
15460,8619,84124.68,1612
15460,8619,84124.68,1613
22960,18491,84179.6,1614
17682,14563,84210.04,1615
27556,22855,84266.03,1616
7908,2299,84470.52,1617
2392,39993,84489.13,1618
6440,42063,84799.44,1619
27362,31039,84809.99,1620
42050,17271,84831.45,1621
36474,22547,84924.98,1622
38716,19061,84930.61,1623
19906,8023,84980.46,1624
13426,16363,85099.4,1625
19906,28395,85161.18,1626
1304,22033,85202.22,1627
8690,26731,85225.41,1628
15204,26941,85337.28,1629
6242,18411,85344.49,1630
32114,19665,85371.34,1631
11574,30073,85520.37,1632
18596,31039,85566.12,1633
30750,32113,85591.4,1634
23512,35327,85607.92,1635
38422,31039,85658.66,1636
16228,5837,85717.49,1637
16228,5837,85717.49,1638
40504,2861,85731.89,1639
40560,21317,85773.84,1640
26768,14585,85788.6,1641
27132,31039,85806.33,1642
33852,29069,85821.62,1643
3826,6397,85990.46,1644
17778,31039,85994.16,1645
14366,8561,86019.65,1646
12862,1111,86175.52,1647
6242,18411,86233.02,1648
21196,6283,86292.12,1649
27326,17175,86299.41,1650
