start,end,rq_time,request_id
31925,35687,36029.02,7565
31075,14321,36030.87,7566
2181,25691,36033.97,7567
12329,12201,36037.23,7568
34437,21613,36040.55,7569
33483,35687,36043.72,7571
15773,2599,36045.44,7572
25467,15761,36048.15,7573
30895,15947,36048.96,7574
38905,11777,36051.48,7575
26259,7367,36053.16,7576
25965,22771,36056.09,7577
37451,25583,36057.57,7578
19857,28427,36060.94,7579
28067,25429,36063.14,7580
19857,11817,36067.18,7581
21613,29705,36068.3,7582
8587,5913,36070.79,7583
717,11707,36074.06,7584
3935,2857,36076.56,7585
34437,42007,36078.74,7586
5157,32879,36081.07,7587
34985,5169,36084.39,7588
7367,3745,36087.13,7589
1221,5431,36089.88,7590
33847,37813,36092.1,7591
25695,36963,36095.31,7592
15773,25429,36098.33,7593
4987,25475,36100.45,7594
3935,35607,36102.81,7595
17359,27309,36108.17,7597
5367,36421,36109.25,7598
25671,5875,36111.11,7599
4969,16011,36112.68,7600
32853,4987,36115.69,7601
15773,5875,36120.04,7602
13039,35899,36123.36,7603
22289,36607,36125.3,7604
4865,2195,36129.79,7605
11777,7199,36131.01,7606
22289,15621,36133.18,7607
2195,39417,36136.71,7608
31075,36607,36140.59,7609
6571,2229,36145.36,7610
29705,29561,36147.06,7611
11635,4865,36149.28,7612
10111,15621,36151.81,7613
17359,11041,36153.31,7614
5225,5875,36155.66,7615
28333,10267,36159.36,7616
4997,28489,36162.77,7617
22329,32819,36165.47,7618
11025,31075,36168.28,7619
5177,29705,36170.28,7620
1221,25877,36176.28,7623
2857,7979,36180.17,7624
26203,3737,36181.16,7625
5431,32879,36183.09,7626
37625,22289,36184.74,7627
32819,2857,36186.84,7628
35387,1221,36188.33,7629
33121,32879,36189.97,7630
16271,35615,36193.33,7631
33505,25789,36195.31,7632
1221,2217,36197.37,7633
11777,16011,36199.67,7634
4865,7367,36203.95,7635
2195,25993,36206.34,7636
29699,29311,36210.15,7637
32819,25965,36213.07,7638
5875,16383,36215.17,7639
5559,39525,36217.72,7640
34003,29561,36220.28,7641
22599,15975,36222.61,7642
11775,19857,36228.04,7644
28333,33639,36230.52,7645
12329,32927,36234.24,7646
35509,37795,36236.86,7647
11817,2217,36242.08,7648
26203,3737,36245.83,7649
15947,42007,36247.23,7650
33783,2857,36250.14,7651
25965,2217,36253.73,7652
35921,22103,36256.36,7653
29607,39525,36258.14,7654
4997,7979,36263.45,7655
7979,5463,36264.76,7656
14321,35913,36267.01,7657
21831,35615,36269.26,7658
10009,2599,36272.85,7659
22599,1221,36275.7,7660
17335,4159,36278.33,7661
35607,10267,36281.55,7662
4865,30955,36284.2,7663
25483,15621,36287.94,7664
25695,5367,36290.47,7665
17083,26491,36292.86,7666
21935,29705,36297.13,7667
3737,25695,36299.69,7668
37353,36125,36301.5,7669
41903,38181,36306.7,7670
25695,9979,36309.08,7671
14097,35607,36313.87,7672
11777,8839,36317.12,7673
12329,15773,36319.31,7674
24561,28427,36320.6,7675
2217,2229,36324.11,7676
5913,5225,36325.79,7677
4987,26025,36329.14,7678
34437,39027,36331.2,7679
25713,32879,36332.55,7680
25965,32825,36334.17,7681
27921,2857,36335.61,7682
5875,38181,36337.53,7683
14149,11041,36340.22,7684
35899,2229,36341.54,7685
10815,5875,36342.71,7686
35707,25429,36344.93,7687
12161,4969,36349.79,7689
33783,7269,36351.86,7690
42007,25877,36355.85,7692
12039,4969,36357.18,7693
36125,15761,36360.28,7694
21935,31925,36363.77,7695
8839,2243,36365.67,7696
14909,5367,36367.32,7697
36421,15621,36369.19,7698
28067,22329,36373.43,7699
15947,25757,36378.34,7700
14909,30947,36381.31,7701
37795,35615,36386.17,7702
25691,33783,36387.93,7703
34437,36421,36389.04,7704
15621,32879,36391.78,7705
35615,36125,36393.75,7706
3745,35509,36395.42,7707
25695,26449,36400.68,7708
29561,17335,36402.57,7709
23157,12235,36403.73,7710
25965,5875,36405.31,7711
14221,10111,36409.59,7713
36125,35527,36413.11,7715
31075,22103,36415.46,7716
2195,37451,36419.22,7718
38905,15621,36422.09,7719
10111,11777,36423.78,7720
5367,34003,36426.83,7721
15761,36421,36429.08,7722
25789,5875,36432.63,7723
37625,8839,36435.62,7724
25609,17083,36441.23,7725
14221,5875,36444.27,7726
15773,5875,36447.79,7727
35387,36607,36450.01,7728
1655,2195,36454.55,7730
6571,42007,36456.73,7731
38701,2941,36459.91,7732
11817,33483,36463.92,7734
12161,22329,36465.28,7735
35607,34437,36466.75,7736
35615,22771,36468.82,7737
17359,22771,36472.64,7738
25695,9979,36475.76,7739
34437,39157,36480.0,7740
33515,39027,36483.5,7741
4183,3737,36485.39,7742
2217,12329,36488.63,7743
35509,14681,36491.98,7744
30895,38905,36495.09,7745
12371,14221,36498.47,7746
35607,28483,36501.61,7747
40155,28067,36504.88,7748
12329,7367,36507.3,7749
37573,22289,36509.08,7750
37573,25409,36510.43,7751
15631,36607,36512.06,7752
21921,36607,36514.81,7753
15947,21935,36516.3,7754
27849,23157,36519.52,7755
22329,21935,36523.41,7756
20765,15947,36525.8,7757
5913,2599,36528.0,7758
25297,32879,36531.39,7760
4969,7367,36533.08,7761
28333,25671,36536.64,7763
42007,25789,36538.96,7764
42007,7921,36543.48,7765
15773,34985,36545.4,7766
7979,8075,36546.71,7767
11777,21935,36548.69,7768
33333,15947,36550.96,7769
20765,15947,36552.47,7770
15621,34985,36554.36,7771
10111,25747,36557.09,7772
23209,25965,36561.45,7773
2857,28333,36565.19,7774
12201,14149,36567.05,7775
25713,29607,36570.92,7776
717,27103,36572.5,7777
2195,10267,36576.67,7778
30895,15621,36577.22,7779
12231,11655,36581.4,7780
35615,21613,36585.34,7781
22329,11635,36586.96,7782
39525,38367,36589.96,7783
15621,36421,36593.02,7784
24561,15947,36595.39,7785
33483,30947,36600.16,7787
36421,39525,36601.41,7788
41699,36963,36604.01,7789
28483,15621,36605.68,7790
10111,32437,36608.97,7791
4865,7199,36612.26,7792
28631,32819,36616.83,7793
25939,35509,36619.21,7794
4159,33847,36620.4,7795
35509,30947,36626.32,7796
35607,5157,36628.46,7797
7921,1441,36631.17,7798
5367,38905,36632.53,7799
34003,35807,36636.86,7800
11025,5157,36639.77,7801
12329,9979,36642.65,7802
12231,25429,36644.99,7803
25789,39525,36654.64,7806
12231,29561,36657.69,7808
33483,17335,36661.39,7809
23157,5559,36666.98,7811
10267,42007,36670.25,7812
33505,32373,36675.22,7814
41933,2963,36677.05,7815
12371,28333,36679.36,7816
30955,29005,36683.56,7817
19515,21935,36687.75,7818
2229,22289,36689.89,7819
25777,38905,36692.44,7820
25589,39525,36694.88,7821
12329,19515,36697.05,7822
15773,36125,36700.71,7824
20249,34003,36703.24,7825
30955,39525,36709.41,7827
38181,39525,36712.98,7828
39489,7269,36714.39,7829
23209,36421,36717.58,7830
4997,12201,36719.88,7831
2857,24559,36722.87,7832
38181,7175,36726.96,7833
25965,36125,36727.49,7834
39397,15621,36729.04,7835
5367,10111,36730.73,7836
32921,10111,36733.62,7837
41699,1607,36738.12,7838
11777,38367,36740.04,7839
3745,15947,36742.92,7840
15761,36421,36745.38,7841
5559,37819,36749.01,7842
29705,2195,36750.68,7843
12329,30947,36753.13,7844
4865,5875,36756.18,7845
25467,35687,36760.11,7846
31181,38181,36762.28,7847
4159,19857,36763.89,7848
27103,1655,36766.33,7849
11777,35687,36769.91,7850
37585,2185,36772.25,7851
5177,6491,36775.69,7852
16011,11041,36780.02,7853
4865,39525,36782.2,7854
30955,2185,36786.54,7855
35607,22599,36789.25,7856
12329,33445,36792.05,7857
22329,38181,36796.46,7859
2599,14221,36799.86,7860
34437,33483,36804.19,7862
2857,15621,36807.55,7863
22599,1221,36810.07,7864
12329,14221,36813.82,7866
34437,25757,36818.14,7867
30895,1441,36822.35,7869
30895,39525,36824.83,7870
29607,17359,36826.33,7871
22289,22771,36829.58,7872
15773,33483,36831.14,7873
40155,33783,36833.2,7874
3745,11769,36836.97,7875
12329,21607,36838.92,7876
15947,11655,36839.7,7877
35913,35509,36842.34,7878
11817,35607,36844.9,7879
9979,4865,36846.62,7880
15947,2229,36847.39,7881
7979,7269,36850.72,7882
2229,19857,36853.32,7883
29705,36125,36855.72,7884
30947,35615,36858.19,7885
12231,25429,36859.41,7886
5267,34437,36864.2,7887
21935,41699,36866.83,7888
35527,35509,36867.72,7889
33283,41699,36871.01,7890
22289,12281,36871.91,7891
26025,4987,36875.14,7892
5177,15773,36877.19,7893
15773,5875,36882.11,7894
29607,32879,36884.73,7895
35913,11769,36890.63,7897
25789,7367,36892.9,7898
4865,5109,36895.6,7899
34985,25965,36898.15,7900
30955,29005,36900.83,7901
32437,24275,36904.24,7902
25297,12329,36913.06,7905
4865,14219,36915.69,7906
17083,17359,36916.95,7907
35527,29607,36920.33,7908
17359,29311,36922.9,7909
35509,25713,36925.13,7910
33121,40155,36928.64,7911
7951,2195,36930.5,7912
35523,41933,36932.53,7913
15621,32879,36934.35,7914
4865,33283,36935.78,7915
25589,12329,36937.84,7916
33445,28483,36939.35,7917
5397,12329,36941.82,7918
2217,28619,36946.29,7919
14221,33783,36947.49,7920
2963,39525,36951.38,7921
8839,25527,36953.92,7922
24073,36607,36955.41,7923
30895,35509,36958.9,7925
5267,25483,36960.74,7926
38181,6571,36963.55,7927
22289,5169,36967.77,7928
36421,15773,36969.74,7929
24559,5641,36972.43,7930
22329,25609,36976.66,7931
33121,7979,36980.69,7932
2963,35615,36984.09,7933
25789,15621,36985.51,7934
12201,25993,36986.65,7935
42007,39417,36988.63,7936
36125,5157,36993.04,7938
4183,37795,36997.22,7939
39489,25429,36999.55,7940
31075,25993,37003.5,7941
34985,39489,37006.8,7942
4997,15947,37008.23,7943
37585,25965,37009.12,7944
11707,39525,37012.02,7945
30425,34005,37016.96,7947
4159,36607,37018.8,7948
21831,5693,37022.69,7949
29561,15947,37025.27,7950
39489,28659,37028.08,7951
15621,12329,37030.77,7952
38905,22289,37032.36,7953
22289,15621,37034.97,7954
5157,1221,37037.41,7955
12633,21935,37038.89,7956
12201,7979,37040.93,7957
8839,2243,37042.97,7958
31925,38905,37045.61,7959
41699,2097,37049.51,7961
4997,35387,37051.98,7962
32853,4987,37054.38,7963
36421,15761,37056.4,7964
5157,20765,37059.34,7965
36125,15621,37060.73,7966
38701,2941,37062.64,7967
2857,7979,37064.97,7968
35899,25965,37067.61,7969
22329,12329,37070.99,7970
29607,37795,37072.86,7971
2217,2213,37074.4,7972
1221,15621,37077.07,7973
25965,22289,37080.3,7974
2599,33505,37083.89,7975
33783,15947,37085.23,7976
42007,24073,37086.53,7977
7939,14321,37088.67,7978
22329,25297,37089.13,7979
5157,36125,37091.47,7980
25713,36125,37093.66,7981
31075,39525,37094.68,7982
29607,12635,37098.2,7983
2641,21367,37101.47,7984
7951,1221,37103.99,7985
32437,30947,37105.52,7986
36125,34437,37108.12,7987
39417,2229,37110.94,7988
10009,2599,37114.0,7989
25777,12231,37117.48,7990
28333,35913,37120.35,7991
2213,33283,37122.91,7992
12329,39027,37125.14,7993
37451,25695,37128.03,7994
5355,1221,37131.57,7995
5099,34199,37134.73,7996
24561,20249,37138.09,7997
26123,28659,37140.38,7998
12235,24275,37144.21,7999
25789,12329,37149.31,8000
2857,11777,37151.92,8001
5087,9979,37153.67,8002
25695,15773,37155.84,8003
42007,37573,37157.62,8004
15621,12329,37160.79,8005
34199,7951,37164.79,8006
13935,2097,37166.73,8007
17359,25863,37170.82,8008
12201,28427,37172.92,8009
36607,38367,37174.73,8010
42007,12235,37176.13,8011
15773,35509,37179.46,8012
17359,31925,37180.89,8013
33783,25789,37183.85,8014
30955,2185,37186.45,8015
5109,5109,37192.31,8018
25691,36421,37195.49,8019
20249,33131,37199.32,8020
25789,36421,37203.23,8021
26259,34437,37206.24,8022
15621,36421,37208.39,8023
22487,3737,37210.63,8024
9979,32879,37211.9,8025
27103,23157,37214.26,8026
37795,25297,37217.96,8027
37795,29561,37222.2,8028
16011,2857,37224.08,8029
5431,14681,37225.33,8030
16011,20249,37226.76,8031
12329,21935,37229.14,8032
38367,39525,37231.43,8033
25691,36125,37237.28,8034
28333,10267,37240.23,8035
34437,42007,37243.94,8036
37451,32879,37245.96,8037
25993,32879,37249.15,8038
14909,25583,37252.7,8039
4987,26025,37253.58,8040
5875,20765,37255.19,8041
15773,34437,37257.84,8042
15773,11041,37259.14,8043
12329,25695,37260.0,8044
22329,11707,37261.32,8045
31925,33283,37265.96,8046
36963,1221,37268.06,8047
12161,32819,37271.77,8048
34199,28427,37274.7,8049
33847,21613,37277.72,8050
35615,25789,37279.83,8051
39525,7951,37282.69,8052
39489,42007,37285.41,8053
22289,38905,37288.28,8054
25297,31925,37290.24,8055
22329,21563,37292.44,8056
3935,35607,37295.37,8057
13935,4987,37300.95,8058
7979,14221,37303.55,8059
6571,2229,37306.47,8060
29561,20765,37312.01,8062
4183,32879,37315.16,8063
31075,15761,37318.06,8064
12329,42007,37320.78,8065
41699,29561,37322.79,8066
29607,39525,37324.08,8067
33783,13935,37327.83,8068
12329,27103,37330.99,8069
5177,15761,37332.75,8070
4991,7367,37338.23,8071
31075,30895,37340.69,8072
15621,30895,37345.97,8073
14321,35913,37347.26,8074
2859,15621,37348.74,8075
11707,12329,37349.96,8076
33483,25993,37353.46,8077
14321,14221,37357.3,8078
24561,15947,37359.13,8079
1221,32819,37360.67,8080
25777,42007,37361.98,8081
5169,36125,37364.36,8082
37585,33483,37366.77,8083
28483,33333,37368.79,8084
11769,4183,37370.55,8085
12329,25527,37371.76,8086
22349,5875,37374.85,8087
25409,23157,37379.15,8088
32853,35913,37381.54,8089
14321,12225,37383.41,8090
28333,15621,37385.28,8091
12201,29561,37387.59,8092
10111,25863,37390.24,8093
8839,2217,37392.89,8094
25609,12417,37395.47,8095
29607,36125,37403.55,8098
4865,4865,37410.39,8100
25695,41699,37413.89,8101
3737,25695,37416.98,8102
21613,32879,37418.87,8103
12329,25757,37420.35,8104
33505,7951,37423.43,8105
30895,14221,37426.93,8106
3745,33483,37431.84,8107
11817,2217,37436.3,8109
717,7367,37442.95,8110
2857,7939,37444.32,8111
8839,12039,37447.19,8112
25297,28619,37450.75,8113
12231,33783,37452.22,8114
38905,20249,37453.78,8115
11817,28659,37456.3,8116
22289,32879,37458.53,8117
35615,2229,37460.88,8118
35615,5157,37464.44,8119
9979,17083,37467.39,8120
32921,15621,37470.73,8121
34437,14221,37474.33,8122
34437,21367,37476.7,8123
19857,7979,37480.34,8124
22289,28489,37483.31,8125
5267,25965,37485.18,8126
33333,37795,37488.12,8127
28067,12015,37490.98,8128
41903,25965,37492.28,8129
21613,5875,37495.19,8130
12329,35865,37498.72,8131
11777,37573,37501.67,8132
25777,32879,37503.29,8133
25789,36125,37506.06,8134
14221,16383,37509.54,8136
42007,25965,37513.06,8137
42007,24561,37515.01,8138
22289,22633,37518.74,8139
14221,10009,37522.76,8140
4865,16899,37524.98,8141
42007,35527,37526.58,8142
2857,33541,37529.91,8143
21831,32879,37531.2,8144
5875,25691,37532.82,8145
33783,38181,37535.12,8146
24561,22633,37537.19,8147
19857,27103,37538.73,8148
30955,16011,37542.85,8149
3745,30895,37544.66,8150
21935,28659,37546.11,8151
16383,39525,37547.68,8152
36607,5693,37549.84,8153
21935,11025,37552.5,8154
39027,10111,37554.62,8155
22289,32879,37564.96,8158
24275,9979,37568.49,8160
36421,14221,37571.36,8161
28483,12201,37576.42,8163
14321,29607,37577.29,8164
25695,12201,37579.61,8165
8839,12635,37583.72,8166
39525,12201,37588.09,8168
1607,25429,37591.93,8170
11777,32879,37594.16,8171
35707,24073,37597.73,8172
10009,39489,37600.52,8173
25965,7175,37602.87,8174
34437,9979,37604.94,8175
4865,25583,37607.19,8176
42007,14321,37610.89,8177
4183,28483,37612.21,8178
2217,12231,37615.43,8179
2147,28427,37617.09,8180
25747,36421,37620.63,8181
36125,15621,37624.83,8182
35707,22329,37628.63,8183
25297,22289,37630.81,8184
33483,25691,37633.56,8185
5109,25583,37636.18,8186
2195,32879,37639.67,8187
8839,25691,37640.45,8188
35615,25757,37642.53,8189
23157,25877,37644.81,8190
22329,24073,37645.47,8191
37625,4865,37648.11,8192
17007,9979,37650.38,8193
25789,25965,37652.28,8194
36125,32819,37655.51,8195
19857,25691,37659.11,8196
34437,38181,37662.82,8197
33333,36125,37664.64,8198
2599,5225,37667.34,8199
5463,29561,37672.31,8200
15621,34437,37676.21,8201
2195,12635,37678.75,8202
4961,7979,37680.37,8203
25965,20249,37682.03,8204
36125,37353,37683.57,8205
19857,25789,37685.99,8206
4997,25757,37687.62,8207
36421,38367,37690.04,8208
22103,11777,37691.45,8209
1607,5875,37693.66,8210
12329,5355,37695.44,8211
25489,33283,37697.3,8212
14221,7199,37698.65,8213
14097,25757,37701.52,8214
2857,4987,37704.06,8215
5087,12329,37705.28,8216
41699,4997,37708.86,8217
31075,25671,37713.25,8219
22289,8075,37715.33,8220
37585,2185,37716.96,8221
35913,12329,37718.5,8222
16271,36125,37719.85,8223
35607,16011,37721.95,8224
38181,6571,37724.07,8225
35607,28067,37727.74,8226
8839,11777,37730.67,8227
2147,28489,37732.72,8228
35615,11777,37737.07,8229
4865,26259,37739.15,8230
4183,42007,37741.48,8231
12231,2217,37746.37,8232
5641,41699,37747.86,8233
19857,2229,37749.97,8234
35899,15773,37754.09,8235
36125,11041,37756.5,8236
24275,35615,37757.36,8237
32819,36125,37761.37,8238
35913,42007,37768.01,8241
25297,20249,37771.27,8242
3737,37819,37773.76,8243
31181,15975,37775.02,8244
36421,34005,37778.11,8245
29607,35509,37780.99,8246
5913,4997,37784.61,8247
21553,2181,37789.06,8249
5913,25789,37791.91,8250
21831,12329,37794.01,8251
14611,33283,37796.68,8252
22289,15621,37798.83,8253
11777,11041,37803.29,8255
25757,7979,37804.79,8256
42007,32819,37808.27,8257
8839,33847,37809.74,8258
25429,39525,37811.84,8259
15391,14321,37816.68,8260
36963,39525,37819.88,8261
24455,25429,37822.98,8262
37813,25583,37825.29,8263
4865,25713,37830.69,8264
19857,39525,37834.5,8265
5367,4987,37836.09,8266
15621,2217,37838.08,8267
24559,11769,37841.71,8268
25863,36421,37847.98,8270
5875,2641,37850.87,8271
28619,15391,37852.62,8272
7175,15621,37855.35,8273
25583,5225,37856.63,8274
22289,12371,37858.77,8275
29705,15975,37860.34,8276
25589,12329,37860.95,8277
25993,37795,37862.89,8278
35387,42007,37866.56,8279
36125,15621,37867.48,8280
4183,12201,37868.75,8281
17359,4865,37871.42,8282
34437,12201,37873.47,8283
7087,39489,37879.88,8285
15761,2859,37884.46,8287
25467,15761,37886.23,8288
32819,21367,37888.28,8289
12329,14219,37890.11,8290
36125,20765,37894.09,8291
15773,36125,37896.63,8292
36125,15761,37899.71,8293
25409,33121,37903.47,8295
26259,8587,37906.41,8296
9979,17359,37910.73,8298
12235,12329,37914.87,8299
27103,16011,37919.24,8300
25713,28333,37921.84,8301
35615,2147,37923.56,8302
35615,25609,37925.45,8303
7367,12329,37928.42,8304
37451,2599,37932.98,8305
5559,37819,37935.17,8306
36421,2213,37940.3,8307
5355,25993,37941.92,8308
8943,2857,37943.94,8309
25877,7979,37949.02,8310
12329,30425,37953.16,8311
34437,25429,37956.33,8312
4159,28427,37959.0,8313
2213,39525,37962.63,8314
28483,14097,37968.16,8316
20765,12201,37970.39,8317
2857,28333,37972.0,8318
38905,22289,37975.43,8319
5169,36421,37978.02,8320
28659,12329,37983.01,8322
28771,32879,37984.89,8323
5177,25297,37988.58,8324
2217,4997,37992.42,8326
15761,2185,37996.3,8327
11777,2147,37998.36,8328
2857,32373,38002.03,8329
24561,4997,38004.52,8330
36125,15773,38008.58,8331
15621,36421,38010.39,8332
31075,15621,38013.17,8333
2599,5397,38015.21,8334
17083,15621,38017.62,8335
24559,34199,38020.54,8336
15621,36421,38022.51,8337
36607,15555,38026.84,8338
15621,17083,38028.62,8339
22329,11635,38032.02,8340
29607,11289,38034.53,8341
25671,7979,38036.28,8342
4997,5169,38040.54,8343
5267,12633,38042.48,8344
11635,36125,38045.8,8345
2229,31075,38047.81,8346
28333,30947,38052.29,8347
12161,25757,38054.43,8348
30895,35509,38056.65,8349
34437,2973,38060.33,8350
15621,28659,38063.01,8351
25409,4159,38065.98,8352
25993,33783,38069.06,8353
7087,39489,38071.73,8354
5267,35509,38074.13,8355
31075,12201,38076.94,8356
28489,17007,38079.74,8357
15621,7367,38082.82,8358
15621,11025,38086.52,8359
29561,11635,38089.2,8360
2859,32373,38091.35,8361
4183,35615,38094.89,8363
25467,28333,38096.27,8364
5913,15761,38100.84,8366
2243,17359,38106.36,8368
717,36125,38108.08,8369
32921,39027,38110.15,8370
12329,24073,38112.09,8371
2229,7367,38114.03,8372
31925,14221,38117.91,8373
12329,21935,38121.6,8374
24455,33505,38122.87,8375
33541,36125,38126.03,8376
16743,22289,38129.45,8377
27849,15621,38131.13,8378
11777,1655,38133.63,8379
25429,35509,38137.29,8380
24275,32125,38139.71,8381
6571,37451,38143.17,8382
37573,35615,38145.13,8383
24275,11817,38146.92,8384
33505,25429,38148.39,8385
4987,15773,38150.59,8386
25789,11777,38154.21,8387
41699,38701,38158.35,8388
12201,2217,38160.86,8389
11777,6571,38162.27,8390
4997,2213,38164.8,8391
11635,32879,38167.04,8392
7979,38367,38168.97,8393
33483,25993,38173.83,8394
5157,20765,38177.28,8395
25757,33639,38181.05,8396
31075,23157,38182.97,8397
31075,41699,38185.61,8398
35913,31925,38187.06,8399
27103,23157,38190.01,8400
21935,22771,38190.91,8401
32819,15975,38193.23,8402
29705,2195,38195.39,8403
35509,14221,38196.74,8404
35509,15947,38199.93,8405
8839,25691,38201.71,8406
34437,17083,38203.42,8407
33283,5875,38206.13,8408
1441,36607,38209.26,8409
41699,29561,38210.97,8410
42007,7199,38214.07,8411
42007,25965,38218.55,8412
36421,6491,38221.79,8413
29607,39489,38226.53,8415
31925,25527,38230.16,8416
2195,22771,38235.39,8418
5639,2857,38236.53,8419
31925,41933,38238.74,8420
35509,25409,38245.1,8423
7939,36125,38245.99,8424
39027,31075,38248.17,8425
19857,2229,38252.16,8426
25695,12329,38253.98,8427
22289,28489,38256.92,8428
37585,20249,38258.33,8429
12235,5875,38261.11,8430
8839,17007,38262.43,8431
2213,19857,38269.26,8433
12329,4865,38271.85,8434
10035,33483,38276.63,8435
24455,33505,38278.72,8436
26593,30895,38279.75,8437
35615,2229,38283.7,8438
2195,25899,38286.33,8439
37353,37795,38287.32,8440
2147,37795,38291.0,8441
7951,33305,38292.25,8442
31075,25993,38295.32,8443
8075,26259,38297.5,8444
35913,19857,38301.27,8445
29561,7921,38303.93,8446
28333,41699,38305.95,8447
37451,8075,38311.87,8449
36125,32819,38315.46,8450
35509,29607,38317.29,8451
36125,25789,38322.23,8452
15621,22289,38324.31,8453
11777,28489,38327.79,8454
2195,10111,38331.63,8455
25409,7269,38334.55,8456
32921,25695,38337.31,8457
10009,7367,38339.69,8458
37353,4997,38342.68,8459
21553,32879,38346.2,8460
24275,29607,38352.65,8462
5109,8839,38354.22,8463
42007,4987,38355.62,8464
21935,31181,38358.19,8465
14097,39525,38363.13,8466
35899,25789,38366.73,8467
33847,25483,38368.74,8468
12329,2859,38372.64,8469
5367,2599,38376.36,8470
22329,11707,38379.38,8471
25983,29561,38380.54,8472
22329,38311,38384.71,8473
32819,5875,38388.68,8475
22329,38181,38390.59,8476
2147,37795,38393.21,8477
38905,31925,38396.16,8478
9979,39525,38402.73,8480
25789,11777,38404.1,8481
35509,17083,38405.97,8482
37451,25965,38408.54,8483
25695,38905,38410.63,8484
12037,29561,38412.0,8485
25297,22329,38416.99,8486
22329,31925,38420.21,8487
36125,32819,38423.18,8488
4865,26123,38424.72,8489
11777,25475,38426.45,8490
15621,7951,38431.41,8491
38905,12329,38435.61,8492
20249,41933,38437.62,8493
25695,12201,38440.58,8494
41699,15391,38443.04,8495
29607,20765,38444.94,8496
24561,5875,38449.2,8497
19857,24275,38453.03,8498
22329,1613,38456.01,8499
12329,7921,38457.57,8500
2857,16899,38459.37,8501
31925,7951,38464.08,8503
4183,32879,38466.51,8504
25691,36125,38468.73,8505
29561,21563,38472.55,8507
25583,11655,38476.79,8508
37795,9979,38479.05,8509
34437,21367,38482.08,8510
9979,17359,38485.35,8511
39525,31925,38488.56,8512
8839,5875,38490.29,8513
41699,29303,38491.31,8514
5177,4865,38495.0,8515
5157,35509,38496.42,8516
29607,29561,38499.1,8517
25671,11777,38502.43,8518
42007,20765,38506.34,8519
2641,39525,38507.68,8520
41699,35515,38510.55,8521
12201,29607,38512.02,8522
5367,11777,38514.92,8523
33783,5559,38516.44,8524
31075,5157,38519.34,8525
37573,7367,38521.37,8526
4865,38905,38522.85,8527
12329,25583,38525.45,8528
36125,14221,38527.16,8529
2097,2147,38530.31,8530
32819,15947,38535.26,8531
29705,2195,38537.07,8532
25747,12201,38538.25,8533
34437,12201,38539.48,8534
30947,12329,38541.53,8535
32819,5875,38544.45,8536
25789,2857,38549.0,8537
11025,21935,38550.85,8538
9979,32879,38553.17,8539
2857,41933,38554.83,8540
15773,25429,38557.59,8541
25671,4987,38561.05,8542
21553,7367,38563.8,8543
2857,38905,38565.73,8544
2857,33515,38570.19,8545
17359,29705,38572.25,8546
15621,4865,38575.06,8547
29705,22289,38578.81,8549
23157,37625,38584.74,8551
24561,39489,38588.51,8552
7175,19857,38591.81,8554
21921,12329,38593.82,8555
15761,29561,38594.68,8556
6491,26123,38596.83,8557
25713,17359,38598.55,8558
14909,25583,38600.53,8559
33483,32819,38604.47,8560
22103,15947,38607.72,8561
33783,14221,38610.63,8562
33847,25695,38614.15,8563
6571,17007,38615.53,8564
20249,15621,38621.01,8566
39027,5913,38624.88,8567
22103,2217,38627.34,8568
35865,2229,38629.96,8569
5913,5177,38631.22,8570
34437,19857,38632.7,8571
25789,17359,38634.62,8572
29607,33783,38639.78,8574
12231,11655,38642.26,8575
21553,32879,38650.33,8577
33851,4865,38653.04,8578
35899,2213,38659.96,8580
36421,20563,38662.29,8581
35607,37585,38665.87,8582
24561,1613,38668.71,8583
5177,11295,38670.58,8584
25877,28483,38673.05,8585
33639,35615,38675.14,8586
15947,15621,38677.39,8587
2641,22289,38680.8,8588
15773,35607,38685.28,8589
25965,2217,38686.47,8590
23157,10815,38687.86,8591
41699,29561,38692.19,8592
8839,17007,38695.51,8593
33483,12235,38696.38,8594
5463,2185,38698.94,8595
25789,25747,38701.71,8596
35509,28333,38704.17,8597
24561,42007,38706.47,8598
33483,1607,38708.46,8599
31925,4987,38710.15,8600
11635,36125,38710.77,8601
7175,15773,38713.95,8602
22599,26259,38716.05,8603
28483,12201,38717.95,8604
14321,25695,38719.26,8605
28333,37795,38722.66,8606
17083,26491,38723.73,8607
36421,35509,38726.37,8608
31925,1607,38728.16,8609
3745,11769,38731.56,8610
28333,11817,38732.7,8611
32819,29561,38734.57,8612
5225,5875,38736.7,8613
41699,28483,38737.96,8614
25899,4865,38743.49,8616
33333,15947,38745.92,8617
12201,31925,38747.7,8618
33515,39027,38750.42,8619
35813,7951,38752.81,8620
27707,4159,38757.84,8621
11769,2857,38760.82,8622
28659,4987,38762.57,8623
22289,25777,38764.87,8624
11707,25483,38767.57,8625
25691,35509,38769.44,8626
39525,15621,38773.02,8627
5177,7269,38775.82,8628
5225,37451,38779.06,8629
23157,28771,38780.4,8630
16011,12417,38784.77,8631
23157,33783,38787.78,8632
36125,20765,38791.48,8634
31925,33283,38793.57,8635
25965,20249,38795.61,8636
37353,42007,38800.71,8637
21553,2859,38803.45,8638
35615,30895,38806.6,8639
23157,10815,38810.83,8640
5367,19515,38813.91,8641
33783,37819,38817.61,8642
25983,32879,38819.3,8643
27309,32879,38821.27,8644
7951,39525,38825.34,8645
31925,14221,38828.23,8646
