edge_id,node_index,source_node_id,pos_x,pos_y,is_stop_only
S_-200743817#5,4776,2107073228,7590.69,3757.28,False
E_-200743817#5,4777,2107073230,7552.4,3760.56,False
S_-200743817#6,4778,2107073231,7597.81,3769.94,False
E_-200743817#6,4779,2107073228,7590.69,3757.28,False
S_-200743817#7,4780,2107073235,7605.67,3783.94,False
E_-200743817#7,4781,2107073231,7597.81,3769.94,False
S_-200743817#8,4782,2107073245,7582.79,3814.02,False
E_-200743817#8,4783,2107073235,7605.67,3783.94,False
S_-200743818#0,4784,2107073151,7979.51,3273.81,False
E_-200743818#0,4785,2107073152,7940.47,3277.01,False
S_-200743818#1,4786,2107073155,7987.35,3286.85,False
E_-200743818#1,4787,2107073151,7979.51,3273.81,False
S_-200743818#2,4788,2107073157,7995.42,3300.29,False
E_-200743818#2,4789,2107073155,7987.35,3286.85,False
S_-200743818#3,4790,2107073161,8003.85,3314.34,False
E_-200743818#3,4791,2107073157,7995.42,3300.29,False
S_-200743818#4,4792,2107073164,7979.03,3328.94,False
E_-200743818#4,4793,2107073161,8003.85,3314.34,False
S_-200743818#5,4794,2107073162,7969.26,3315.78,False
E_-200743818#5,4795,2107073164,7979.03,3328.94,False
S_-200743818#6,4796,2107073159,7960.08,3303.42,False
E_-200743818#6,4797,2107073162,7969.26,3315.78,False
S_-200743818#7,4798,2107073156,7950.23,3290.16,False
E_-200743818#7,4799,2107073159,7960.08,3303.42,False
S_-200743818#8,4800,2107073152,7940.47,3277.01,False
E_-200743818#8,4801,2107073156,7950.23,3290.16,False
S_-200743818#9,4802,2107073150,7929.79,3262.62,False
E_-200743818#9,4803,2107073152,7940.47,3277.01,False
S_-200743819,4804,2107073181,7784.14,3397.51,False
E_-200743819,4805,2107073187,7762.04,3410.5,False
S_-200743820,4806,2107073157,7995.42,3300.29,False
E_-200743820,4807,2107073162,7969.26,3315.78,False
S_-200743821,4808,2107073228,7590.69,3757.28,False
E_-200743821,4809,2107073233,7560.07,3774.04,False
S_-200743822,4810,2107073161,8003.85,3314.34,False
E_-200743822,4811,2107073164,7979.03,3328.94,False
S_-200743823,4812,2107073249,7429.78,3830.67,False
E_-200743823,4813,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743824,4814,2107073251,7438.41,3844.97,False
E_-200743824,4815,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743825,4816,2107073234,7411.8,3770.33,False
E_-200743825,4817,2107073229,7440.19,3754.45,False
S_-200743826,4818,2107073255,7453.74,3870.37,False
E_-200743826,4819,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743827,4820,2107073257,7462.12,3884.27,False
E_-200743827,4821,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743828,4822,2107073155,7987.35,3286.85,False
E_-200743828,4823,2107073159,7960.08,3303.42,False
S_-200743829,4824,2107073253,7445.6,3856.89,False
E_-200743829,4825,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743830,4826,cluster_2107073215_5091467635,7364.57,3579.56,False
E_-200743830,4827,2107059425,7403.02,3644.94,False
S_-200743831,4828,2107073186,7792.56,3411.35,False
E_-200743831,4829,2107073192,7769.78,3424.61,False
S_-200743832,4830,2107073244,7414.11,3804.7,False
E_-200743832,4831,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743833,4832,2107073231,7597.81,3769.94,False
E_-200743833,4833,2107073237,7567.57,3787.25,False
S_-200743834,4834,2107073246,7421.48,3816.92,False
E_-200743834,4835,cluster_2107059468_2107073232_2107073236_2107073241_2107073243_2107073247_2107073250_2107073252_2107073254_2107073256_2183191755,7479.32,3819.67,False
S_-200743835,4836,2107073151,7979.51,3273.81,False
E_-200743835,4837,2107073156,7950.23,3290.16,False
S_-200743836,4838,2107073235,7605.67,3783.94,False
E_-200743836,4839,2107073242,7575.56,3801.29,False
S_-200743837,4840,2107073147,7961.92,3243.63,False
E_-200743837,4841,2107073150,7929.79,3262.62,False
S_-200743838,4842,2107073185,7823.67,3412.23,False
E_-200743838,4843,2107073170,7876.71,3358.71,False
S_-200743839#0,4844,2108720001,7453.76,3582.4,False
E_-200743839#0,4845,2107073209,7517.48,3539.87,False
S_-200743839#1,4846,2107073210,7524.59,3554.72,False
E_-200743839#1,4847,2108720001,7453.76,3582.4,False
S_-200743841#0,4848,2107073181,7784.14,3397.51,False
E_-200743841#0,4849,2107073182,7753.88,3397.19,False
S_-200743841#1,4850,2107073186,7792.56,3411.35,False
E_-200743841#1,4851,2107073181,7784.14,3397.51,False
S_-200743841#2,4852,2107073191,7801.18,3425.54,False
E_-200743841#2,4853,2107073186,7792.56,3411.35,False
S_-200743843#0,4854,2107073210,7524.59,3554.72,False
E_-200743843#0,4855,2107073212,7531.07,3568.26,False
S_-200743843#1,4856,2107073209,7517.48,3539.87,False
E_-200743843#1,4857,2107073210,7524.59,3554.72,False
S_-200743843#2,4858,2107073210,7524.59,3554.72,False
E_-200743843#2,4859,2107073209,7517.48,3539.87,False
S_-200743844#0,4860,2107073170,7876.71,3358.71,False
E_-200743844#0,4861,2107073173,7891.91,3384.0,False
S_-200743844#1,4862,2107073150,7929.79,3262.62,False
E_-200743844#1,4863,2107073170,7876.71,3358.71,False
S_-200908887,4864,310450874,7125.37,829.36,False
E_-200908887,4865,cluster_2337351169_251003121,7118.96,771.61,False
S_-200908888#1,4866,cluster_21532591_2337351188,7129.46,869.85,False
E_-200908888#1,4867,310450874,7125.37,829.36,False
S_-200908901#0,4868,2107059399,7646.24,3575.42,False
E_-200908901#0,4869,2108719999,7653.2,3587.79,False
S_-200908901#1,4870,2108719992,7617.6,3525.66,False
E_-200908901#1,4871,2107059399,7646.24,3575.42,False
S_-200908901#2,4872,2108719988,7727.59,3467.75,False
E_-200908901#2,4873,2108719992,7617.6,3525.66,False
S_-200908907,4874,493667144,7031.62,1258.79,False
E_-200908907,4875,493667143,7016.72,1286.97,False
S_-200908910#0,4876,2108719999,7653.2,3587.79,False
E_-200908910#0,4877,2108720006,7641.48,3594.59,False
S_-200908910#1,4878,2108719996,7707.13,3557.84,False
E_-200908910#1,4879,2108719999,7653.2,3587.79,False
S_-200908911,4880,2108719868,6926.46,1236.54,False
E_-200908911,4881,2108719907,6905.09,1276.78,False
S_-200908916#0,4882,2337351212,6912.17,1283.95,False
E_-200908916#0,4883,2108719911,6924.4,1291.69,False
S_-200908916#1,4884,2108719907,6905.09,1276.78,False
E_-200908916#1,4885,2337351212,6912.17,1283.95,False
S_-200908916#2,4886,2108719868,6926.46,1236.54,False
E_-200908916#2,4887,2108719907,6905.09,1276.78,False
S_-200908916#3,4888,2108719882,6935.67,1240.6,False
E_-200908916#3,4889,2108719868,6926.46,1236.54,False
S_-200908916#4,4890,2108719891,6947.4,1246.71,False
E_-200908916#4,4891,2108719882,6935.67,1240.6,False
S_-200908917,4892,2108719806,7369.73,858.81,False
E_-200908917,4893,2108719695,7341.63,792.21,False
S_-200912350#2,4894,2108758056,6897.63,1426.79,False
E_-200912350#2,4895,cluster_148517293_2108758054,6867.66,1412.16,False
S_-200927707,4896,274591061,8196.68,2551.71,False
E_-200927707,4897,2108878213,8210.44,2562.85,False
S_-200949176#0,4898,gneJ380,6523.55,2583.35,False
E_-200949176#0,4899,288571401,6510.69,2634.62,False
S_-200949406,4900,2109054318,5808.54,2766.6,False
E_-200949406,4901,2109054291,5819.41,2740.88,False
S_-200949407,4902,2109053815,6472.55,2540.12,False
E_-200949407,4903,cluster_2109053807_2109053818,6354.72,2534.13,False
S_-200949408#0,4904,2109053700,6419.88,2484.54,False
E_-200949408#0,4905,2109053703,6359.89,2484.23,False
S_-200949408#1,4906,2109053699,6458.5,2486.18,False
E_-200949408#1,4907,2109053700,6419.88,2484.54,False
S_-200949414#1,4908,2109053606,6446.43,2420.22,False
E_-200949414#1,4909,2109053612,6519.9,2423.93,False
S_-200949417,4910,2109053577,6489.83,2397.41,False
E_-200949417,4911,2109053586,6447.86,2399.52,False
S_-200949419,4912,2109053358,6314.76,2219.24,False
E_-200949419,4913,2109053419,6388.66,2238.96,False
S_-200949421#0,4914,7680760815,6394.33,2192.75,False
E_-200949421#0,4915,288573134,6392.98,2200.14,False
S_-200949421#1,4916,2109053212,6401.67,2159.92,False
E_-200949421#1,4917,7680760815,6394.33,2192.75,False
S_-200949423,4918,2109053966,6163.42,2621.9,False
E_-200949423,4919,2109053907,6170.57,2596.64,False
S_-200949427,4920,2109053882,5998.81,2577.41,False
E_-200949427,4921,2109053833,6016.71,2556.92,False
S_-200949428#1,4922,2109053495,6448.13,2317.13,False
E_-200949428#1,4923,2109053504,6517.64,2323.79,False
S_-200949433,4924,703348398,6445.65,2477.43,False
E_-200949433,4925,2109053700,6419.88,2484.54,False
S_-201078447#0,4926,cluster_466244469_7629259421,6719.8,2219.01,False
E_-201078447#0,4927,cluster_699711043_92629228,6697.58,2267.76,False
S_-201078447#2,4928,cluster_1795399103_429486453,6735.62,2180.92,False
E_-201078447#2,4929,cluster_466244469_7629259421,6719.8,2219.01,False
S_-201078448#0,4930,2232080987,6666.76,2406.85,False
E_-201078448#0,4931,cluster_1496557396_699711095,6674.9,2368.46,False
S_-201078448#1,4932,cluster_1496557423_249179914_7629367847,6645.32,2441.05,False
E_-201078448#1,4933,2232080987,6666.76,2406.85,False
S_-201078448#2,4934,cluster_2264641006_2267144294,6634.85,2460.63,False
E_-201078448#2,4935,cluster_1496557423_249179914_7629367847,6645.32,2441.05,False
S_-201089420#0,4936,292572177,4130.98,6034.8,False
E_-201089420#0,4937,497590173,4155.66,6015.54,False
S_-201089420#1,4938,273472398,4089.7,6067.51,False
E_-201089420#1,4939,292572177,4130.98,6034.8,False
S_-201089423#1,4940,249176474,4988.2,4999.35,False
E_-201089423#1,4941,cluster_1833941945_1833941950_1833941953_32564122,5021.22,5072.03,False
S_-201089423#2,4942,32564121,4963.67,4949.05,False
E_-201089423#2,4943,249176474,4988.2,4999.35,False
S_-201151937#0,4944,434056439,1839.13,7554.33,False
E_-201151937#0,4945,1616815286,1792.56,7553.13,False
S_-201151937#1,4946,288358891,1936.29,7535.86,False
E_-201151937#1,4947,434056439,1839.13,7554.33,False
S_-201201935#1,4948,1840038489,2986.93,4856.02,False
E_-201201935#1,4949,cluster_1840038494_305559019_3083025445,2940.41,4866.37,False
S_-201201935#2,4950,1840038484,3028.91,4846.68,False
E_-201201935#2,4951,1840038489,2986.93,4856.02,False
S_-201201935#3,4952,307442988,3062.39,4839.24,False
E_-201201935#3,4953,1840038484,3028.91,4846.68,False
S_-201201935#4,4954,1840038473,3110.86,4828.46,False
E_-201201935#4,4955,307442988,3062.39,4839.24,False
S_-201201935#5,4956,1840038468,3144.88,4820.89,False
E_-201201935#5,4957,1840038473,3110.86,4828.46,False
S_-201201935#6,4958,307620686,3225.54,4802.94,False
E_-201201935#6,4959,1840038468,3144.88,4820.89,False
S_-201201935#7,4960,1426469633,3313.94,4783.27,False
E_-201201935#7,4961,307620686,3225.54,4802.94,False
S_-201201936#0,4962,cluster_2267144295_3086776379,2523.72,4960.72,False
E_-201201936#0,4963,308796832,2518.38,4962.06,False
S_-201201936#10,4964,773102100,2848.91,4886.7,False
E_-201201936#10,4965,773102072,2809.31,4895.72,False
S_-201201936#11,4966,773102097,2897.72,4875.85,False
E_-201201936#11,4967,773102100,2848.91,4886.7,False
S_-201201936#12,4968,cluster_1840038494_305559019_3083025445,2940.41,4866.37,False
E_-201201936#12,4969,773102097,2897.72,4875.85,False
S_-201201936#2,4970,773102055,2560.83,4950.66,False
E_-201201936#2,4971,cluster_2267144295_3086776379,2523.72,4960.72,False
S_-201201936#3,4972,773102090,2607.69,4940.25,False
E_-201201936#3,4973,773102055,2560.83,4950.66,False
S_-201201936#4,4974,773102104,2646.84,4931.67,False
E_-201201936#4,4975,773102090,2607.69,4940.25,False
S_-201201936#5,4976,2247460554,2682.51,4923.63,False
E_-201201936#5,4977,773102104,2646.84,4931.67,False
S_-201201936#6,4978,773102070,2689.23,4922.14,False
E_-201201936#6,4979,2247460554,2682.51,4923.63,False
S_-201201936#7,4980,773102092,2732.1,4912.62,False
E_-201201936#7,4981,773102070,2689.23,4922.14,False
S_-201201936#8,4982,773102079,2770.78,4904.09,False
E_-201201936#8,4983,773102092,2732.1,4912.62,False
S_-201201936#9,4984,773102072,2809.31,4895.72,False
E_-201201936#9,4985,773102079,2770.78,4904.09,False
S_-201201940#0,4986,cluster_1840038501_2230159599_2230159690_2247427967_2247463250_2267144298_255882780_3083025449_3083025450_3083025451_3083025454,2965.06,4993.43,False
E_-201201940#0,4987,cluster_1840038494_305559019_3083025445,2940.41,4866.37,False
S_-201201940#3,4988,cluster_1171127957_1418777918_1418777928_1418777933_4692370514,3003.91,5143.42,False
E_-201201940#3,4989,cluster_1840038501_2230159599_2230159690_2247427967_2247463250_2267144298_255882780_3083025449_3083025450_3083025451_3083025454,2965.06,4993.43,False
S_-201201945#1,4990,243641589,4543.75,5742.83,False
E_-201201945#1,4991,gneJ54,4603.37,5684.04,False
S_-201201945#1.91,4992,gneJ54,4603.37,5684.04,False
E_-201201945#1.91,4993,cluster_1840209242_243641585_7615917758_7615917760,4640.79,5639.46,False
S_-201201945#10,4994,497590178,4248.89,5947.37,False
E_-201201945#10,4995,7325034427,4262.55,5936.7,False
S_-201201945#11,4996,497590173,4155.66,6015.54,False
E_-201201945#11,4997,497590178,4248.89,5947.37,False
S_-201201945#2,4998,243749518,4529.65,5752.33,False
E_-201201945#2,4999,243641589,4543.75,5742.83,False
S_-201201945#3,5000,243749545,4425.74,5814.74,False
E_-201201945#3,5001,243749518,4529.65,5752.33,False
S_-201201945#4,5002,1504207584,4394.03,5835.7,False
E_-201201945#4,5003,243749545,4425.74,5814.74,False
S_-201201945#5,5004,cluster_5789810302_7589943857,4364.81,5857.37,False
E_-201201945#5,5005,1504207584,4394.03,5835.7,False
S_-201201945#7,5006,5789810285,4309.04,5900.28,False
E_-201201945#7,5007,cluster_5789810302_7589943857,4364.81,5857.37,False
S_-201201945#8,5008,292572205,4272.55,5928.87,False
E_-201201945#8,5009,5789810285,4309.04,5900.28,False
S_-201201945#9,5010,7325034427,4262.55,5936.7,False
E_-201201945#9,5011,292572205,4272.55,5928.87,False
S_-201238718#0,5012,243641583,4671.21,5551.04,False
E_-201238718#0,5013,243641575,4788.32,5381.18,False
S_-201238718#1,5014,cluster_1840209242_243641585_7615917758_7615917760,4640.79,5639.46,False
E_-201238718#1,5015,243641583,4671.21,5551.04,False
S_-201238724#0,5016,267783856,4588.58,5512.85,False
E_-201238724#0,5017,267783854,4639.51,5388.31,False
S_-201238724#1,5018,243641583,4671.21,5551.04,False
E_-201238724#1,5019,267783856,4588.58,5512.85,False
S_-201238725#1,5020,cluster_1840155781_1840155805,2663.38,5144.18,False
E_-201238725#1,5021,cluster_1757124433_1839790474_1839790475_1840155803_255883212,2532.21,5151.74,False
S_-201238725#2,5022,cluster_1840155782_2230159433_2230159603_2230159663_255883346,2716.24,5138.81,False
E_-201238725#2,5023,cluster_1840155781_1840155805,2663.38,5144.18,False
S_-201238725#3,5024,cluster_1840155787_420022462,2801.81,5156.81,False
E_-201238725#3,5025,cluster_1840155782_2230159433_2230159603_2230159663_255883346,2716.24,5138.81,False
S_-201238725#4,5026,1253186976,2811.47,5163.98,False
E_-201238725#4,5027,cluster_1840155787_420022462,2801.81,5156.81,False
S_-201238725#5,5028,cluster_1253187031_1418777953_1418777966_255883348_420022461_6351384663,2878.75,5174.35,False
E_-201238725#5,5029,1253186976,2811.47,5163.98,False
S_-201238726#0,5030,cluster_6807450803_6807450804,3693.01,5332.11,False
E_-201238726#0,5031,cluster_1602381793_1782978609_1804327788_313321254,3692.38,5255.35,False
S_-201238726#1,5032,gneJ500,3686.12,5396.76,False
E_-201238726#1,5033,cluster_6807450803_6807450804,3693.01,5332.11,False
S_-201243223,5034,cluster_2337351169_251003121,7118.96,771.61,False
E_-201243223,5035,236728512,7116.33,615.44,False
S_-201243226#1,5036,cluster_2337351183_503262793,7157.67,835.99,False
E_-201243226#1,5037,cluster_21532591_2337351188,7129.46,869.85,False
S_-201243226#2,5038,2108719685,7185.08,771.13,False
E_-201243226#2,5039,cluster_2337351183_503262793,7157.67,835.99,False
S_-201243230#1,5040,7629324239,6720.69,1763.57,False
E_-201243230#1,5041,cluster_1852696865_1852696866_249179882,6698.74,1812.24,False
S_-201278209#0,5042,cluster_215614325_929036021,7502.82,3079.07,False
E_-201278209#0,5043,214620383,7484.13,3097.61,False
S_-201278209#2,5044,214620359,7553.9,3047.38,False
E_-201278209#2,5045,cluster_215614325_929036021,7502.82,3079.07,False
S_-201278210#0,5046,1174664646,7449.48,2699.29,False
E_-201278210#0,5047,215614119,7492.33,2676.18,False
S_-201278210#1,5048,217536178,7390.99,2727.34,False
E_-201278210#1,5049,1174664646,7449.48,2699.29,False
S_-201278210#10,5050,938227809,6965.95,3212.22,False
E_-201278210#10,5051,938227825,7010.07,3215.1,False
S_-201278210#2,5052,221054174,7309.47,2786.65,False
E_-201278210#2,5053,217536178,7390.99,2727.34,False
S_-201278210#3,5054,215614144,7279.05,2817.85,False
E_-201278210#3,5055,221054174,7309.47,2786.65,False
S_-201278210#4,5056,331037681,7260.25,2871.89,False
E_-201278210#4,5057,215614144,7279.05,2817.85,False
S_-201278210#5,5058,221054183,7158.96,3074.21,False
E_-201278210#5,5059,331037681,7260.25,2871.89,False
S_-201278210#6,5060,7572491793,7120.71,3115.89,False
E_-201278210#6,5061,221054183,7158.96,3074.21,False
S_-201278210#7,5062,225396195,7051.91,3185.65,False
E_-201278210#7,5063,7572491793,7120.71,3115.89,False
S_-201278210#8,5064,2889786620,7019.64,3208.36,False
E_-201278210#8,5065,225396195,7051.91,3185.65,False
S_-201278210#9,5066,938227825,7010.07,3215.1,False
E_-201278210#9,5067,2889786620,7019.64,3208.36,False
S_-201278214#0,5068,gneJ8,6621.35,3551.25,False
E_-201278214#0,5069,434405788,6578.13,3538.17,False
S_-201286890#0,5070,493515360,7360.13,1192.34,False
E_-201286890#0,5071,236728433,7350.61,1018.4,False
S_-201286890#1,5072,cluster_228278783_425656149,7367.55,1217.39,False
E_-201286890#1,5073,493515360,7360.13,1192.34,False
S_-201286890#10,5074,228278794,7512.8,1950.9,False
E_-201286890#10,5075,250952611,7501.86,1873.3,False
S_-201286890#11,5076,2108878050,7521.12,1974.06,False
E_-201286890#11,5077,228278794,7512.8,1950.9,False
S_-201286890#12,5078,241292286,7527.1,1986.71,False
E_-201286890#12,5079,2108878050,7521.12,1974.06,False
S_-201286890#3,5080,228278792,7391.76,1328.78,False
E_-201286890#3,5081,cluster_228278783_425656149,7367.55,1217.39,False
S_-201286890#4,5082,251003373,7403.34,1413.75,False
E_-201286890#4,5083,228278792,7391.76,1328.78,False
S_-201286890#5,5084,228278751,7421.93,1547.35,False
E_-201286890#5,5085,251003373,7403.34,1413.75,False
S_-201286890#6,5086,241292318,7450.34,1624.93,False
E_-201286890#6,5087,228278751,7421.93,1547.35,False
S_-201286890#7,5088,241292320,7477.24,1726.6,False
E_-201286890#7,5089,241292318,7450.34,1624.93,False
S_-201286890#8,5090,241292322,7492.04,1786.9,False
E_-201286890#8,5091,241292320,7477.24,1726.6,False
S_-201286890#9,5092,250952611,7501.86,1873.3,False
E_-201286890#9,5093,241292322,7492.04,1786.9,False
S_-201286892#0,5094,766009351,7237.9,1164.09,False
E_-201286892#0,5095,766009267,7230.26,1172.99,False
S_-201286892#1,5096,236728433,7350.61,1018.4,False
E_-201286892#1,5097,766009351,7237.9,1164.09,False
S_-201400751#0,5098,cluster_1826308930_242533230,8603.47,1503.55,False
E_-201400751#0,5099,cluster_241292421_242533248,8313.05,1622.74,False
S_-201400755#0,5100,4542971929,9300.01,1509.71,False
E_-201400755#0,5101,cluster_2119346216_92629192,9290.77,1505.2,False
S_-201400755#1,5102,2119346226,9327.73,1513.45,False
E_-201400755#1,5103,4542971929,9300.01,1509.71,False
S_-201400755#2,5104,92629193,9358.9,1523.63,False
E_-201400755#2,5105,2119346226,9327.73,1513.45,False
S_-201400763#0,5106,1602102104,8376.2,1366.19,False
E_-201400763#0,5107,766009311,8447.18,1395.6,False
S_-201400763#1,5108,242533235,8349.34,1346.58,False
E_-201400763#1,5109,1602102104,8376.2,1366.19,False
S_-201400763#2,5110,7625890821,8346.5,1335.16,False
E_-201400763#2,5111,242533235,8349.34,1346.58,False
S_-201400763#3,5112,2297497907,8361.6,1268.49,False
E_-201400763#3,5113,7625890821,8346.5,1335.16,False
S_-201400763#4,5114,242533268,8379.17,1217.96,False
E_-201400763#4,5115,2297497907,8361.6,1268.49,False
S_-201414945#0,5116,332085207,6991.48,7967.56,False
E_-201414945#0,5117,2113885335,7022.97,7955.94,False
S_-201414945#1,5118,5034753368,6939.95,7986.47,False
E_-201414945#1,5119,332085207,6991.48,7967.56,False
S_-201414945#2,5120,253634524,6882.59,8008.35,False
E_-201414945#2,5121,5034753368,6939.95,7986.47,False
S_-201444272#0,5122,281384873,6523.12,5291.85,False
E_-201444272#0,5123,335543956,6535.69,5262.27,False
S_-201444272#1,5124,1507612002,6500.13,5345.73,False
E_-201444272#1,5125,281384873,6523.12,5291.85,False
S_-201444272#2,5126,cluster_281382623_281382806,6472.82,5405.64,False
E_-201444272#2,5127,1507612002,6500.13,5345.73,False
S_-201444272#3,5128,cluster_1797645542_281385077,6423.01,5464.1,False
E_-201444272#3,5129,cluster_281382623_281382806,6472.82,5405.64,False
S_-201775636,5130,414267426,9274.59,2690.26,False
E_-201775636,5131,2117890475,9250.42,2747.2,False
S_-201775637,5132,2117890472,9235.0,2742.07,False
E_-201775637,5133,2117890502,9221.62,2783.09,False
S_-201775639#0,5134,2117890516,9421.6,2829.98,False
E_-201775639#0,5135,2117890514,9392.27,2819.57,False
S_-201775640#0,5136,2117890502,9221.62,2783.09,False
E_-201775640#0,5137,2117890500,9204.8,2777.61,False
S_-201775640#1,5138,2117890504,9234.99,2787.8,False
E_-201775640#1,5139,2117890502,9221.62,2783.09,False
S_-201775641#0,5140,2117890523,9416.24,2846.47,False
E_-201775641#0,5141,2117890519,9386.66,2837.62,False
S_-201775641#1,5142,2117890526,9448.23,2857.69,False
E_-201775641#1,5143,2117890523,9416.24,2846.47,False
S_-201775642#1,5144,2117890465,9102.52,2731.34,False
E_-201775642#1,5145,cluster_17199723_2117890484_251004772_3359327385_3359328495_3405411104_3437731919_7625927409,9066.3,2733.42,False
S_-201775645#1,5146,2117890500,9204.8,2777.61,False
E_-201775645#1,5147,2117890506,9197.42,2798.14,False
S_-201777413,5148,414259177,10293.95,2291.34,False
E_-201777413,5149,2117910998,10249.05,2286.55,False
S_-201789794#1,5150,3094642520,7803.17,5395.54,False
E_-201789794#1,5151,cluster_260470961_427693937,7757.37,5392.51,False
S_-201789794#2,5152,427693945,7837.47,5397.83,False
E_-201789794#2,5153,3094642520,7803.17,5395.54,False
S_-201789794#3,5154,3128888152,7888.12,5401.19,False
E_-201789794#3,5155,427693945,7837.47,5397.83,False
S_-201789796,5156,89129202,8102.09,5372.85,False
E_-201789796,5157,2118006961,8106.03,5317.69,False
S_-201789797#0,5158,260470960,7819.81,5082.42,False
E_-201789797#0,5159,279299797,7842.66,4995.19,False
S_-201789797#1,5160,279015132,7800.21,5155.72,False
E_-201789797#1,5161,260470960,7819.81,5082.42,False
S_-201789798#0,5162,4394237646,7996.01,5055.67,False
E_-201789798#0,5163,89129194,7972.53,5051.31,False
S_-201789798#1,5164,cluster_1821113876_89129195,8033.14,5055.8,False
E_-201789798#1,5165,4394237646,7996.01,5055.67,False
S_-201789799#0,5166,680311378,7867.29,5005.72,False
E_-201789799#0,5167,279299797,7842.66,4995.19,False
S_-201789799#1,5168,503190147,7924.83,5031.28,False
E_-201789799#1,5169,680311378,7867.29,5005.72,False
S_-201789799#2,5170,89129194,7972.53,5051.31,False
E_-201789799#2,5171,503190147,7924.83,5031.28,False
S_-201828014#0,5172,25579825,6901.53,7761.45,False
E_-201828014#0,5173,2113544759,6889.22,7753.86,False
S_-201828014#1,5174,1407203378,6914.43,7769.3,False
E_-201828014#1,5175,25579825,6901.53,7761.45,False
S_-201828014#2,5176,332085474,6972.26,7804.31,False
E_-201828014#2,5177,1407203378,6914.43,7769.3,False
S_-201828014#3,5178,25579828,7040.28,7875.06,False
E_-201828014#3,5179,332085474,6972.26,7804.31,False
S_-201828014#4,5180,cluster_1407203610_25579829_470488909,7088.33,7928.39,False
E_-201828014#4,5181,25579828,7040.28,7875.06,False
S_-201880159#0,5182,282476423,8098.25,5154.06,False
E_-201880159#0,5183,cluster_1821113887_89129197,8049.69,5094.3,False
S_-201880159#1,5184,7628747142,8111.57,5229.53,False
E_-201880159#1,5185,282476423,8098.25,5154.06,False
S_-201880159#2,5186,89129201,8112.12,5252.59,False
E_-201880159#2,5187,7628747142,8111.57,5229.53,False
S_-201880159#3,5188,2118006961,8106.03,5317.69,False
E_-201880159#3,5189,89129201,8112.12,5252.59,False
S_-201894096#0,5190,cluster_1427080528_6681352989,4433.75,6730.71,False
E_-201894096#0,5191,2119065667,4455.18,6750.73,False
S_-201894096#1,5192,1427495002,4415.92,6698.19,False
E_-201894096#1,5193,cluster_1427080528_6681352989,4433.75,6730.71,False
S_-201894096#2,5194,cluster_2132080551_2132080552_6681352991,4404.2,6693.08,False
E_-201894096#2,5195,1427495002,4415.92,6698.19,False
S_-201894096#3,5196,cluster_1427494976_1427494993,4401.8,6668.43,False
E_-201894096#3,5197,cluster_2132080551_2132080552_6681352991,4404.2,6693.08,False
S_-201894096#4,5198,1507567152,4344.96,6604.07,False
E_-201894096#4,5199,cluster_1427494976_1427494993,4401.8,6668.43,False
S_-201894096#5,5200,cluster_1346892318_4027257005_5794427341_6681352992,4318.85,6566.91,False
E_-201894096#5,5201,1507567152,4344.96,6604.07,False
S_-201894096#7,5202,cluster_253623732_6681352993,4237.86,6461.35,False
E_-201894096#7,5203,cluster_1346892318_4027257005_5794427341_6681352992,4318.85,6566.91,False
S_-201894096#8,5204,cluster_6681347676_6681347677_6681352995_89130935,4141.8,6330.26,False
E_-201894096#8,5205,cluster_253623732_6681352993,4237.86,6461.35,False
S_-201894099,5206,2119065664,4579.11,6738.64,False
E_-201894099,5207,2119065670,4522.37,6779.59,False
S_-201894100#0,5208,2119065664,4579.11,6738.64,False
E_-201894100#0,5209,2119065663,4573.07,6729.85,False
S_-201894100#1,5210,2119065670,4522.37,6779.59,False
E_-201894100#1,5211,2119065664,4579.11,6738.64,False
S_-201894100#2,5212,2119065668,4515.83,6770.06,False
E_-201894100#2,5213,2119065670,4522.37,6779.59,False
S_-201894102,5214,5307004252,4473.92,6737.58,False
E_-201894102,5215,2119065667,4455.18,6750.73,False
S_-201926265#0,5216,225396203,7242.54,3239.06,False
E_-201926265#0,5217,225403173,7081.09,3334.23,False
S_-201926265#1,5218,225396193,7260.72,3228.76,False
E_-201926265#1,5219,225396203,7242.54,3239.06,False
S_-201926265#2,5220,cluster_214620355_5626244910,7329.0,3188.63,False
E_-201926265#2,5221,225396193,7260.72,3228.76,False
S_-201926265#4,5222,212346575,7404.13,3144.34,False
E_-201926265#4,5223,cluster_214620355_5626244910,7329.0,3188.63,False
